"sbj" "actindx" "actname" "timebodyacc-mean-x" "timebodyacc-mean-y" "timebodyacc-mean-z" "timegravityacc-mean-x" "timegravityacc-mean-y" "timegravityacc-mean-z" "timebodyaccjerk-mean-x" "timebodyaccjerk-mean-y" "timebodyaccjerk-mean-z" "timebodygyro-mean-x" "timebodygyro-mean-y" "timebodygyro-mean-z" "timebodygyrojerk-mean-x" "timebodygyrojerk-mean-y" "timebodygyrojerk-mean-z" "timebodyaccmag-mean" "timegravityaccmag-mean" "timebodyaccjerkmag-mean" "timebodygyromag-mean" "timebodygyrojerkmag-mean" "freqbodyacc-mean-x" "freqbodyacc-mean-y" "freqbodyacc-mean-z" "freqbodyacc-meanfreq-x" "freqbodyacc-meanfreq-y" "freqbodyacc-meanfreq-z" "freqbodyaccjerk-mean-x" "freqbodyaccjerk-mean-y" "freqbodyaccjerk-mean-z" "freqbodyaccjerk-meanfreq-x" "freqbodyaccjerk-meanfreq-y" "freqbodyaccjerk-meanfreq-z" "freqbodygyro-mean-x" "freqbodygyro-mean-y" "freqbodygyro-mean-z" "freqbodygyro-meanfreq-x" "freqbodygyro-meanfreq-y" "freqbodygyro-meanfreq-z" "freqbodyaccmag-mean" "freqbodyaccmag-meanfreq" "freqbodybodyaccjerkmag-mean" "freqbodybodyaccjerkmag-meanfreq" "freqbodybodygyromag-mean" "freqbodybodygyromag-meanfreq" "freqbodybodygyrojerkmag-mean" "freqbodybodygyrojerkmag-meanfreq"
24 1 "WALKING" 0.26653921 -0.040474834 -0.1767661 0.97166291 -0.091873047 -0.12533258 -0.27379961 0.29985981 0.29712645 -0.031172089 -0.06869114 0.095198579 -0.26146785 -0.17980336 -0.38447968 -0.23133967 -0.23133967 -0.31665489 -0.38724658 -0.45259662 -0.38028448 -0.12905669 -0.25243364 -0.11165885 -0.10732365 0.13570192 -0.41463126 -0.30821009 -0.34008285 -0.27626854 -0.33483819 -0.16789643 -0.44135974 -0.40779239 -0.31288776 0.052653229 0.01092479 0.063050144 -0.33870962 0.16308242 -0.33787373 0.19690424 -0.49638518 0.53414889 -0.50025565 0.2992458
24 1 "WALKING" 0.25512329 -0.034133103 -0.13856289 0.96579615 -0.088376425 -0.13879216 -0.089379802 0.18107629 0.30952732 -0.066433665 -0.090481538 0.066922406 0.055677718 -0.059337234 -0.093631241 -0.22849307 -0.22849307 -0.33339298 -0.39516884 -0.51164496 -0.45764842 -0.16367438 -0.25082864 -0.37543555 -0.086133919 0.13416472 -0.48663146 -0.28834681 -0.41717902 -0.15417256 -0.36877165 -0.25021334 -0.45650732 -0.52384153 -0.37425738 0.068872466 -0.088111583 -0.32311776 -0.37854981 0.047894695 -0.39315709 0.32615284 -0.5152878 0.29873768 -0.5966345 0.25111897
24 1 "WALKING" 0.25282349 -0.049342139 -0.17497902 0.9695457 -0.071575829 -0.11504355 0.18023907 0.1115572 0.2071755 -0.5911603 0.15786902 0.30239256 -0.15614003 -0.079983399 -0.26094372 -0.2949589 -0.2949589 -0.4665666 -0.20836885 -0.60928604 -0.53082139 -0.18399874 -0.37764839 -0.4505443 -0.23273048 -0.080031512 -0.59178834 -0.39588236 -0.54203729 -0.52741205 -0.50427019 -0.49460984 -0.44651726 -0.59540284 -0.41280932 -0.26541333 -0.16165084 -0.095326353 -0.47725717 0.073991091 -0.51191936 -0.058550073 -0.528189 -0.18476168 -0.67865391 0.15148487
24 1 "WALKING" 0.30053212 -0.012101104 -0.095370996 0.96184662 -0.092123244 -0.13664655 0.20602606 0.011350132 -0.10202394 -0.38909672 0.040773856 0.20601014 -0.027244207 -0.13023718 -0.24023896 -0.29808418 -0.29808418 -0.45864975 -0.33222841 -0.5838853 -0.52028565 -0.20516804 -0.41544318 -0.44125728 -0.1399461 -0.24899522 -0.58385964 -0.3503462 -0.55017302 -0.38079116 -0.4330758 -0.44065148 -0.4299886 -0.58125273 -0.33541959 -0.058331927 -0.085265911 -0.18134134 -0.44383815 0.08774272 -0.4888149 -0.18114039 -0.5860909 0.035593307 -0.6364582 0.17292093
24 1 "WALKING" 0.33608034 0.0035882027 -0.11968436 0.95672912 -0.098977986 -0.13779996 0.063808176 -0.29603671 -0.48547109 -0.18627817 -0.065310323 0.12033848 -0.12848628 -0.063201247 0.01416357 -0.30171465 -0.30171465 -0.459221 -0.44612143 -0.60937506 -0.52725727 -0.18659887 -0.37961161 -0.49694568 -0.034378172 0.17317648 -0.56534522 -0.3175955 -0.5995863 -0.29315933 -0.41271422 -0.70856863 -0.46861686 -0.61293562 -0.44097005 -0.11390686 0.018856551 -0.36818101 -0.46089019 0.08394583 -0.50340958 -0.016341159 -0.61361932 0.23510123 -0.68466234 0.15864399
24 1 "WALKING" 0.32464045 -0.010740431 -0.14522202 0.96032143 -0.094931785 -0.13783529 -0.087675614 -0.28544912 -0.18529329 -0.088944736 -0.094245854 0.085962526 -0.20533843 0.12913719 -0.0055976472 -0.32613967 -0.32613967 -0.47283667 -0.4721199 -0.61972054 -0.52499638 -0.25542439 -0.36937374 -0.27745253 0.015204483 0.10263497 -0.52762646 -0.43663948 -0.52210369 -0.12974775 -0.70162495 -0.29764875 -0.48073874 -0.59697456 -0.48207753 -0.0090849381 0.084230572 -0.42512316 -0.48339476 0.16278562 -0.49004991 0.19666068 -0.63065755 0.2956201 -0.67515982 0.17327391
24 1 "WALKING" 0.28635523 -0.035174482 -0.14059403 0.96402841 -0.091877032 -0.1430232 -0.0021112473 0.1149962 0.37719629 -0.037750106 -0.031413487 0.066390136 0.14024117 -0.027542986 0.11690961 -0.29739311 -0.29739311 -0.40889728 -0.4400948 -0.55965564 -0.47950355 -0.24349962 -0.28751447 -0.27019345 -0.17049705 0.18663393 -0.48075334 -0.35319863 -0.41978114 -0.10414199 -0.12754432 -0.47517757 -0.45132505 -0.54551489 -0.42101593 0.09639878 0.058305893 -0.22723991 -0.43882037 0.17341768 -0.42138517 0.13015767 -0.60565792 0.18402449 -0.63549694 0.2309294
24 1 "WALKING" 0.28909427 -0.031074274 -0.1067023 0.96228623 -0.091331202 -0.143906 -0.098669305 0.29980224 0.33128649 0.02649951 -0.016037997 0.061989663 -0.041409397 -0.090571157 0.10261943 -0.28352751 -0.28352751 -0.38766369 -0.42893005 -0.5437757 -0.50512115 -0.21399228 -0.30750862 -0.33715421 0.037151061 0.14125878 -0.54927962 -0.37879128 -0.46145132 -0.32592264 -0.46777242 -0.4898211 -0.47612499 -0.54595285 -0.38200052 -0.13144999 -0.10328043 -0.21302753 -0.49457023 0.062263732 -0.48988877 -0.044744914 -0.55236918 0.11173886 -0.6420211 0.26674003
24 1 "WALKING" 0.23978787 -0.0059169622 -0.098996957 0.96313235 -0.092965729 -0.1357643 -0.12210218 0.052663874 0.073436038 0.0077698837 -0.086644796 0.11513915 -0.28331331 -0.015227365 0.064398516 -0.28544339 -0.28544339 -0.4223963 -0.42518289 -0.55163787 -0.45907594 -0.30919683 -0.35182426 -0.27727173 -0.13448129 -0.1674243 -0.52617106 -0.4467027 -0.51226825 -0.36284783 -0.37299154 -0.5825928 -0.45516456 -0.52229607 -0.38010597 0.031253638 -0.098261633 -0.30350732 -0.52959893 0.2612025 -0.52196818 -0.14688297 -0.55910431 0.27792869 -0.62520906 0.20375416
24 1 "WALKING" 0.1859431 -0.021964167 -0.08047805 0.96426765 -0.091674073 -0.13535907 0.24119582 -0.097110123 0.091485143 -0.044342598 -0.11244549 0.15415693 -0.13370479 -0.16310068 -0.088552985 -0.26791648 -0.26791648 -0.40775405 -0.40619477 -0.54573095 -0.4654538 -0.19286882 -0.35221443 -0.46104599 -0.17458024 -0.11118212 -0.52190954 -0.34603824 -0.51203861 -0.26803753 -0.53654107 -0.4559798 -0.52543655 -0.48508271 -0.33461979 -0.16093177 0.098258278 -0.3982309 -0.44720106 0.10550671 -0.44997139 -0.18621327 -0.56905724 0.35483687 -0.61443157 0.30481002
24 1 "WALKING" 0.25736029 -0.027208923 -0.06916081 0.96113471 -0.098234241 -0.13649861 0.42121574 0.092131286 0.056498051 -0.024706612 -0.11710601 0.1117899 -0.059331864 0.051560546 -0.26095651 -0.27571197 -0.27571197 -0.40883085 -0.4326985 -0.55873468 -0.41428111 -0.16308383 -0.39144629 -0.089444317 -0.21949987 -0.125063 -0.50247481 -0.3362964 -0.50195953 -0.3348785 -0.52749447 -0.4491398 -0.52397108 -0.52971511 -0.3474836 -0.15547778 0.0068779864 -0.26750441 -0.45207535 0.14069734 -0.434517 0.052644995 -0.60611343 0.35084012 -0.66651962 0.55347792
24 1 "WALKING" 0.3467807 -0.0039090904 -0.10191714 0.95902093 -0.10195983 -0.13215421 0.27574032 -0.49520734 -0.41648835 -0.038005449 -0.063492589 0.10537396 0.20874762 0.16504346 -0.030945084 -0.25481845 -0.25481845 -0.37403129 -0.44385955 -0.51217717 -0.42674591 -0.11944011 -0.32331807 -0.29125626 0.16922424 0.11267507 -0.50520479 -0.30916238 -0.45708482 -0.23536077 -0.58548693 -0.41156871 -0.39378723 -0.54076475 -0.36822811 0.20729914 0.061918907 -0.35340498 -0.42688134 0.32830042 -0.36136464 0.012595649 -0.54325986 0.34130476 -0.61213607 0.1514992
24 1 "WALKING" 0.32803082 -0.040729817 -0.12420669 0.95954006 -0.095469027 -0.13767737 -0.0081793453 -0.21938048 -0.46534861 -0.066390395 -0.0035550471 0.12285303 -0.069113385 -0.11407485 -0.039554984 -0.21416911 -0.21416911 -0.3349732 -0.42501426 -0.50643621 -0.41366274 -0.039327555 -0.27760901 -0.44600969 -0.0035959247 0.22351916 -0.47138703 -0.18242378 -0.46325027 -0.42930077 -0.40059634 -0.51046033 -0.42783381 -0.52421027 -0.41710288 -0.10467103 0.035374898 -0.36410428 -0.37280987 0.16020345 -0.32714029 0.090264446 -0.55180054 0.42725838 -0.6035385 -0.0019740668
24 1 "WALKING" 0.2803088 -0.059779144 -0.10271848 0.96252141 -0.099680296 -0.14236953 -0.28611518 0.54699834 0.34177605 -0.022679258 -0.043980427 0.052899937 -0.17835332 -0.3449405 -0.28737795 -0.21441843 -0.21441843 -0.37210841 -0.42907121 -0.54655247 -0.36710157 -0.017580545 -0.31343913 -0.12761765 0.14392291 0.11564212 -0.47089562 -0.31233854 -0.53086922 -0.47051405 -0.50053979 -0.42337821 -0.45836922 -0.51182152 -0.33068796 -0.17138475 0.16844659 -0.0073822778 -0.44121196 0.2683026 -0.41855309 0.27337558 -0.59485111 0.27319913 -0.62565841 0.1609977
24 1 "WALKING" 0.22799127 -0.01241469 -0.11969645 0.96546037 -0.10655132 -0.13409503 -0.081164804 0.27606585 0.27047211 0.03874693 -0.12461022 0.010567021 0.016574748 -0.10611204 -0.0069532853 -0.23238395 -0.23238395 -0.414607 -0.39465799 -0.54436051 -0.4138208 -0.19985329 -0.34514847 -0.5048797 -0.084597068 -0.055032989 -0.51404784 -0.40556829 -0.51886144 -0.46760315 -0.48718316 -0.469389 -0.41166787 -0.53586895 -0.36939395 -0.18458826 -0.026554971 -0.4893359 -0.53730645 0.11935059 -0.51231117 0.052179244 -0.57968217 0.29555364 -0.62008214 0.035992336
24 1 "WALKING" 0.23084416 -0.0070828323 -0.15984569 0.96602409 -0.10337853 -0.13594888 0.20542002 0.0057274182 -0.039383458 -0.0057329059 -0.084443898 0.073914605 -0.041657574 0.033095411 0.15750681 -0.25688802 -0.25688802 -0.3632579 -0.37498938 -0.53147381 -0.4170267 -0.10554383 -0.29792346 -0.39404766 -0.026044716 -0.064525988 -0.47198626 -0.21559551 -0.43333449 -0.37869429 -0.35030509 -0.39994891 -0.40191489 -0.5282052 -0.33785139 -0.18794029 0.0075370751 -0.17114738 -0.33020393 0.16494086 -0.31981066 -0.01522579 -0.55044732 0.25652138 -0.60987524 0.14009597
24 3 "WALKING_DOWNSTAIRS" 0.38630663 -0.045587684 -0.09402596 0.94956666 -0.094922944 -0.14666678 0.15013083 0.18953189 -0.35025924 -0.0082289392 -0.039640125 0.058231604 -0.22513518 -0.082873431 -0.046985487 -0.055638686 -0.055638686 -0.28003888 -0.50821172 -0.5555818 -0.187624 -0.21055557 -0.17629296 -0.45592492 0.11300859 0.2065577 -0.26385396 -0.32702439 -0.3136111 -0.22353473 -0.35112698 -0.4360291 -0.39758764 -0.54487988 -0.37482896 0.078388978 0.079282633 0.14557482 0.014583647 -0.041300287 -0.27232416 -0.085804938 -0.51422595 0.23575181 -0.4604729 0.14625013
24 3 "WALKING_DOWNSTAIRS" 0.26156848 -0.0065645739 -0.11174428 0.96422275 -0.10905297 -0.14054873 -0.01035454 -0.066402457 0.10687053 -0.032053828 -0.094417979 0.08891241 -0.10314959 -0.063897456 -0.03475005 -0.018013506 -0.018013506 -0.21631996 -0.46367595 -0.48205125 -0.28126754 -0.27894217 -0.045237069 -0.3883667 0.13771708 0.13618038 -0.33265838 -0.31760023 -0.1468263 -0.11145581 -0.33322819 -0.42974643 -0.3977218 -0.45064223 -0.34312117 0.25392604 0.11801824 0.1766576 -0.082684005 0.054662554 -0.21424841 0.14876516 -0.45501743 0.29189352 -0.37807485 0.25359979
24 3 "WALKING_DOWNSTAIRS" 0.24799049 -0.010159913 -0.095167333 0.96460557 -0.10278399 -0.14070852 -0.11548671 -0.17423922 0.19067574 -0.35892012 0.001336395 0.19696478 -0.15028785 -0.012685537 -0.063689166 -0.03185727 -0.03185727 -0.24410798 -0.26671677 -0.50172476 -0.32627539 -0.13115312 -0.13410263 -0.39073108 0.15213618 0.15685369 -0.39531622 -0.22472156 -0.24309707 -0.25683175 -0.41324073 -0.54600064 -0.23012875 -0.49135137 -0.32947783 -0.1272953 0.1065016 0.0091816168 -0.097684893 -0.0257664 -0.23727927 0.0655645 -0.38591924 -0.02170489 -0.48790787 0.16976854
24 3 "WALKING_DOWNSTAIRS" 0.28425235 -0.02281155 -0.13818918 0.95624613 -0.095318775 -0.13592259 0.16146485 0.004174198 -0.13363007 -0.41335932 0.0054297418 0.18923061 -0.0058934246 -0.011144836 -0.066311113 -0.048564531 -0.048564531 -0.28466898 -0.24079306 -0.50544288 -0.27645995 -0.036805714 -0.17013124 -0.65349806 -0.089540985 0.14740475 -0.4272074 -0.1796983 -0.26808643 -0.59919931 -0.54521369 -0.47668456 -0.26475672 -0.43190095 -0.41640425 -0.26747992 -0.017585111 -0.10133525 -0.02204438 -0.17782707 -0.1774562 -0.15493085 -0.34724515 0.025069093 -0.47153268 0.045101952
24 3 "WALKING_DOWNSTAIRS" 0.21300579 -0.0014152173 -0.11878905 0.95271536 -0.1001054 -0.14484427 0.14030795 0.19631457 0.095274482 0.039319316 -0.14386337 0.089968297 -0.015534678 0.050194189 -0.0062788238 -0.015875162 -0.015875162 -0.23593097 -0.42844647 -0.50379309 -0.22030899 0.034201973 -0.12004558 -0.66665586 0.054974862 0.21185751 -0.39732801 -0.085529685 -0.18323004 -0.42257613 -0.45340814 -0.26455966 -0.33325006 -0.4525606 -0.42351826 -0.12626079 0.031961584 -0.011879121 0.051465206 -0.047679628 -0.059294359 -0.13751276 -0.37980357 0.090180941 -0.50471989 0.077032651
24 3 "WALKING_DOWNSTAIRS" 0.3707181 -0.027096679 -0.092485526 0.93592006 -0.10659847 -0.1440675 0.026894651 -0.030829439 0.16638282 0.34850439 -0.16581166 -0.10543286 -0.26065517 0.020512064 -0.078333919 0.12261246 0.12261246 -0.075882287 -0.24642355 -0.29972942 -0.066893717 -0.12653372 0.0096018157 -0.68605573 -0.043952598 0.18304755 -0.25790833 -0.25214158 -0.049167455 -0.63270016 -0.43335306 -0.3856684 -0.30880161 -0.29550136 -0.27434276 0.30780677 0.16189558 0.14418841 0.13974639 -0.062822571 -0.12953811 -0.075652233 -0.23223069 0.29027791 -0.24734728 0.035578374
24 3 "WALKING_DOWNSTAIRS" 0.29391087 0.027123789 -0.10746033 0.93604739 -0.10205104 -0.14042191 -0.52995299 -0.0092086752 0.089130479 0.072723707 -0.074787166 0.065930224 -0.65535305 0.28607602 0.28658156 0.005812551 0.005812551 -0.18078629 -0.21558259 -0.35151278 0.026324788 -0.16716257 -0.099137811 -0.3060221 0.0010922621 0.2712105 -0.32138513 -0.25091345 -0.10145183 -0.689307 -0.35073611 -0.11993576 0.067011196 -0.24747535 -0.21515566 0.19227592 0.40456376 0.34365572 0.073019866 -0.02024892 -0.15381309 -0.16240565 -0.23221161 0.1880046 -0.27340228 0.011679061
24 3 "WALKING_DOWNSTAIRS" 0.41315322 -0.0089678106 -0.06465278 0.93324982 -0.13105213 -0.1855166 0.033476535 -0.02152923 -0.085086943 -0.65210992 0.15261886 0.35454386 -0.21503294 -0.052095004 -0.097344032 -0.14848572 -0.14848572 -0.38697928 -0.17162328 -0.57316533 -0.26266535 -0.29802755 -0.30367606 -0.75898419 -0.087170573 0.00074914134 -0.45384254 -0.41073392 -0.41345329 -0.54762384 -0.48541473 -0.32274697 -0.36005772 -0.59067203 -0.42823245 -0.0045142475 -0.10603349 -0.034202644 -0.1137336 -0.22449641 -0.39334937 -0.31991836 -0.47452419 0.031756944 -0.58344949 0.072436092
24 3 "WALKING_DOWNSTAIRS" 0.33284026 -0.0086759742 -0.098382986 0.94904435 -0.12231257 -0.1694115 0.26102236 0.00018558557 -0.23377532 -0.40276394 0.066830972 0.31078625 0.091968102 -0.034469605 -0.20820063 -0.078551272 -0.078551272 -0.26198568 -0.34038193 -0.51823062 -0.24507158 -0.20733966 -0.11708702 -0.44099713 0.086007239 0.29858074 -0.37166421 -0.26128561 -0.18822107 -0.23298381 -0.24596491 -0.24496423 -0.3335983 -0.52088274 -0.43481288 0.39812899 0.0027564103 0.1417785 -0.064425794 0.10704324 -0.16546526 0.05148411 -0.5011984 0.44970054 -0.46971648 0.097437298
24 3 "WALKING_DOWNSTAIRS" 0.13786712 -0.019364783 -0.096498879 0.95900826 -0.11187895 -0.16957226 0.25955142 -0.19447802 -0.05377605 -0.47625408 0.043286647 0.36502851 -0.11651632 0.033183773 0.091236306 -0.1564983 -0.1564983 -0.29605566 -0.29129278 -0.53731227 -0.21012221 -0.092802031 -0.23298585 -0.62091418 -0.010898333 0.20448307 -0.35929339 -0.17860962 -0.2748382 -0.25818204 -0.30267179 -0.23722891 -0.32160018 -0.5196797 -0.42836609 0.028102877 0.094069641 -0.070858424 0.0049849624 0.036529091 -0.16013207 0.029627253 -0.40509024 0.15548155 -0.48343953 0.021052746
24 3 "WALKING_DOWNSTAIRS" 0.19815462 -0.016672574 -0.12416019 0.95675231 -0.12187344 -0.17686923 -0.086808884 -0.029321254 0.4146457 -0.41882771 0.064031567 0.27709997 -0.15012446 -0.078334683 -0.097686087 -0.19634925 -0.19634925 -0.36162037 -0.3296198 -0.55044472 -0.2693983 -0.056897118 -0.26882195 -0.5363564 -0.28073295 0.37411154 -0.42282323 -0.30676376 -0.40765915 -0.3985729 -0.5894172 -0.39055927 -0.34822966 -0.50640161 -0.35124984 -0.078595531 -0.077413644 -0.11628442 -0.089991572 -0.13165917 -0.369204 -0.22890093 -0.39961803 -0.010599383 -0.52315957 -0.0085700328
24 3 "WALKING_DOWNSTAIRS" 0.33127612 -0.013100098 -0.12212301 0.94773935 -0.1252941 -0.18101662 -0.12542292 0.24128113 0.14361476 0.010409836 -0.077671721 0.037926028 0.036086089 -0.042522058 -0.16929081 -0.082555488 -0.082555488 -0.24934721 -0.36975318 -0.4673966 -0.17419447 0.037198172 -0.12099918 -0.62193207 -0.084728524 0.077881968 -0.37108237 -0.14524863 -0.22063165 -0.40732899 -0.42524129 -0.45288004 -0.21956832 -0.42308534 -0.3192322 0.055586805 -0.084202416 -0.017590074 0.080287564 -0.12443959 -0.11563352 -0.27547427 -0.40675708 0.24018597 -0.39139594 -0.02213038
24 3 "WALKING_DOWNSTAIRS" 0.36416424 0.012940496 -0.15430603 0.94115069 -0.1126846 -0.17970332 -0.04488644 0.040216195 0.054613217 0.054046053 -0.030068155 0.025190611 -0.23441753 -0.09345911 0.067324572 0.045384505 0.045384505 -0.059779469 -0.24129537 -0.35888217 -0.10052425 0.094457881 0.22177286 -0.52095786 -0.013638965 0.1309292 -0.19636368 -0.013273846 0.13597577 -0.30832847 -0.43230634 -0.43243703 -0.032094165 -0.31214834 -0.24117505 -0.0066275095 -0.066053613 -0.048976751 0.27970139 -0.028140891 0.23491276 -0.065000673 -0.21043904 0.072066341 -0.26637705 -0.00061219541
24 3 "WALKING_DOWNSTAIRS" 0.18360052 -0.0034791156 -0.10857275 0.94891212 -0.098057333 -0.18846989 0.21697399 -0.0072604108 -0.10223888 -0.16748944 -0.08371536 0.12718112 0.018851088 -0.002065946 -0.17535755 -0.057800226 -0.057800226 -0.11450104 -0.12090376 -0.36143443 -0.18582444 0.053294585 0.18523489 -0.50018797 -0.028452332 0.16161401 -0.27303185 -0.06478011 0.083421707 -0.30496003 -0.4298161 -0.35040864 0.019199257 -0.28953756 -0.20709523 -0.088159553 -0.18242676 0.0437236 0.19212026 -0.0053720064 0.14854591 0.0043088631 -0.21983804 -0.081969715 -0.34033445 -0.014466985
24 3 "WALKING_DOWNSTAIRS" 0.13735329 -0.012811615 -0.05970202 0.94773992 -0.099516442 -0.18333066 0.20907005 0.02646255 -0.2110975 0.11584714 -0.27239886 0.041732056 0.18623175 0.10683793 -0.035489274 -0.1722174 -0.1722174 -0.32747729 -0.2050649 -0.51184672 -0.25968781 -0.20988495 -0.18136744 -0.66117306 0.055534864 0.10883129 -0.44032375 -0.28069452 -0.3400852 -0.44837221 -0.21280418 -0.23187131 -0.10731932 -0.49777564 -0.26392923 -0.19345246 0.023516053 -0.076051378 -0.052117237 -0.073238399 -0.30287493 -0.042170557 -0.41426409 0.043368938 -0.55368078 0.056404933
24 3 "WALKING_DOWNSTAIRS" 0.36902322 -0.0069064319 -0.090089575 0.93934288 -0.10388217 -0.16924697 -0.013162039 0.093412558 0.13577384 0.36164895 -0.16352281 -0.06662972 -0.089636303 -0.10620334 0.013591091 -0.12805757 -0.12805757 -0.34252421 -0.38064713 -0.54985682 -0.195191 -0.24806303 -0.29984235 -0.62256797 0.052645866 0.10274523 -0.32332115 -0.32092119 -0.38899639 -0.40576968 -0.32677824 -0.30959088 -0.47286945 -0.51724734 -0.41485509 0.17506774 0.054445522 -0.046177442 -0.0053688511 -0.06644687 -0.22383221 -0.12893418 -0.50377203 0.32906071 -0.54344892 0.049576563
24 3 "WALKING_DOWNSTAIRS" 0.36166813 -0.019976839 -0.073652662 0.94947223 -0.091032621 -0.16086953 0.1654682 -0.032601762 -0.023005789 0.19521999 -0.13313902 0.0035484672 -0.17217871 -0.069151749 -0.066370972 -0.11776305 -0.11776305 -0.27173541 -0.44108761 -0.4968765 -0.23185227 -0.23178377 -0.084323948 -0.55107771 -0.064116623 0.22807341 -0.34574293 -0.33882059 -0.12130573 -0.34521832 -0.56255218 -0.21198508 -0.41080972 -0.46254008 -0.37670949 0.22010605 0.12229899 0.013730742 0.012181112 0.032952861 -0.15535155 0.059880042 -0.4595039 0.36823579 -0.44544104 0.081995979
24 3 "WALKING_DOWNSTAIRS" 0.38832165 -0.058132397 -0.060652654 0.93462025 -0.10402383 -0.18843185 0.11567448 0.058912016 -0.15481304 0.29621453 -0.16934245 -0.16029915 -0.25778477 -0.11137819 -0.037786181 -0.13913841 -0.13913841 -0.3007 -0.33074789 -0.49761284 -0.14024684 -0.12993406 -0.28152331 -0.69942766 0.026226974 0.11384822 -0.33502829 -0.22794 -0.39089294 -0.55842379 -0.37318595 -0.37477519 -0.24936163 -0.50403204 -0.44045892 -0.093877321 0.16949651 -0.025426399 0.020133517 -0.17795602 -0.21063774 -0.17940336 -0.42203358 0.22067218 -0.47768747 0.25993443
24 3 "WALKING_DOWNSTAIRS" 0.21872216 -0.0076696542 -0.076432603 0.93878332 -0.11759213 -0.17022297 0.53850004 0.26461393 -0.35523061 0.09690831 -0.12341194 -0.029849752 -0.16684999 0.25000836 -0.05522098 -0.087799469 -0.087799469 -0.32593424 -0.47683516 -0.54196067 -0.051300307 -0.14870209 -0.25615718 -0.3434497 0.1544677 0.16093648 -0.30633287 -0.26758482 -0.40069815 -0.61170385 -0.3990673 -0.47743119 -0.42662131 -0.53014514 -0.39554765 -0.08302777 0.16351413 -0.025478411 0.12050228 0.035445105 -0.22677399 -0.28272559 -0.51413152 0.22741106 -0.48636857 0.22696193
24 3 "WALKING_DOWNSTAIRS" 0.18230735 0.060194711 -0.04509548 0.94243912 -0.1006972 -0.15826368 0.036124639 -0.033215208 0.14127695 -0.27371516 -0.074649655 0.19038368 -0.43884787 0.12140486 0.041613181 -0.17381037 -0.17381037 -0.37282762 -0.35757684 -0.54187931 -0.25188424 -0.11455203 -0.28204339 -0.71856592 -0.19287126 0.27219634 -0.42835595 -0.31128152 -0.31825314 -0.64320568 -0.53820622 -0.26782495 -0.24336096 -0.40710604 -0.44483363 0.063234307 0.24190243 -0.12540923 -0.088094388 -0.11047923 -0.19405795 -0.099612649 -0.31773078 0.1544257 -0.38809432 0.18947014
24 3 "WALKING_DOWNSTAIRS" 0.33454994 -0.018272939 -0.11345601 0.95037805 -0.06721526 -0.14384583 -0.41868694 -0.46160831 0.53087404 -0.52794769 0.015053051 0.36499637 -0.16531067 -0.30588421 0.077302939 -0.22552805 -0.22552805 -0.33388471 -0.21346165 -0.52552264 -0.17928645 0.080083825 -0.10620808 -0.12451089 -0.024548477 0.55630815 -0.38960949 -0.33892026 -0.2430932 -0.36883641 -0.66237134 -0.45315066 -0.36378077 -0.34433227 -0.45922086 -0.097405777 0.027160876 0.02769812 0.023701388 0.16822913 -0.14532391 0.056163531 -0.32689755 0.14484835 -0.37304427 0.2001655
24 3 "WALKING_DOWNSTAIRS" 0.36104839 -0.077325502 -0.15232132 0.95794105 -0.078936365 -0.14388287 -0.088595701 -0.031816526 -0.019808785 -0.1045545 -0.055119932 0.13752959 0.18158069 -0.14700597 -0.039190535 -0.13462854 -0.13462854 -0.29553196 -0.29232962 -0.51233708 -0.14712693 -0.075530528 -0.2067005 -0.64318807 -0.16754864 -0.074294609 -0.3647776 -0.24652471 -0.34132496 -0.57295353 -0.40867061 -0.62866516 -0.14147855 -0.4291232 -0.37891594 -0.094525911 -0.0095874278 -0.058245399 0.050914396 -0.22769317 -0.23965947 -0.14633912 -0.39043874 0.061744477 -0.52552642 0.0018482078
24 3 "WALKING_DOWNSTAIRS" 0.29165981 0.015270374 -0.14131096 0.95410923 -0.10624508 -0.14903762 0.052235885 0.24198607 -0.16873921 -0.04143854 -0.023727931 0.043345998 -0.3199094 -0.019819212 0.12809342 -0.0051134959 -0.0051134959 -0.19595332 -0.2359628 -0.41554417 -0.31103309 -0.097516443 -0.095270081 -0.54926541 0.11892593 0.36411648 -0.39978104 -0.24119209 -0.10749342 -0.30250016 -0.34285999 -0.13826276 -0.056195897 -0.37469144 -0.36238533 -0.12160241 0.080268358 0.052947295 -0.10232056 0.043091458 -0.10797271 0.33106228 -0.21021574 0.028636734 -0.3728553 0.12649182
24 3 "WALKING_DOWNSTAIRS" 0.31620816 -0.011571475 -0.14907213 0.95291552 -0.092242192 -0.15855053 0.34740379 0.21879348 -0.067533406 -0.20001286 0.019425471 0.095161476 -0.030169343 0.0048357962 -0.046802705 -0.030854758 -0.030854758 -0.18640959 -0.17920836 -0.38398793 -0.14838871 -0.02687347 -0.040408488 -0.49694682 -0.069530028 0.32110752 -0.34355139 -0.23258037 -0.042395169 -0.46650415 -0.53913484 -0.1773406 -0.16174759 -0.27872938 -0.27689012 -0.20658994 0.19968142 -0.076239945 0.12096493 -0.050883735 -0.034499382 0.07648211 -0.18942662 0.07781071 -0.27460579 0.077366286
